customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpendApprox,AvgMonthlySpend,IsSeniorCitizen
1009-IRMNA,0,0.08450704225352118,0.017412935323383172,0.01370874682667897,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.7468364896458176,0.9977025316761708,0
3003-CMDUU,0,0.3380281690140845,0.7651741293532339,0.27427879067620586,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.4002672625379352,0.8772017358635887,0
5016-IBERQ,0,0.3098591549295775,0.6567164179104478,0.22493653357950613,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.4109362959950257,0.8758462015841467,0
6797-UCJHZ,1,0.9154929577464788,0.8592039800995025,0.7847507500576967,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0.7970448055219002,0.880736891587125,1
2469-DTSGX,1,0.9999999999999999,0.9293532338308459,0.9144530348488344,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.9286073403720463,0.881242641038791,1
4554-YGZIH,1,0.676056338028169,0.7144278606965174,0.5225536579736902,1,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.5638560282506667,0.8795998579525061,1
5099-BAILX,1,0.5915492957746479,0.9203980099502489,0.5387837525963536,1,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.5809945856085025,0.8802630569962082,1
9931-KGHOA,0,0.6338028169014085,0.36567164179104483,0.28330833141010847,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4236974175820228,0.8771244036837956,0
1775-KWJKQ,0,0.9999999999999999,0.7124378109452736,0.755146549734595,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.7094017094017093,0.8801778480252863,0
7665-VIGUD,0,0.12676056338028174,0.020895522388059695,0.018174474959612302,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.7106981967078625,0.8277644473787572,0
9411-TPQQV,0,0.5492957746478874,0.3611940298507463,0.25587352873297947,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0.43776710813012176,0.8768045532548137,0
7207-RMRDB,0,0.9014084507042253,0.8681592039800996,0.8039291483960305,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.7943818844862061,0.8809483591774506,0
7954-MLBUN,0,0.4225352112676056,0.8079601990049752,0.3566928225248096,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.444981359115585,0.8786451153317159,0
2077-DDHJK,0,0.9436619718309859,0.5238805970149255,0.5645684283406416,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0.5126527714700448,0.8790388951693225,0
4913-EHYUI,1,0.7746478873239436,0.8587064676616916,0.6664954996538195,1,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.6956242222050752,0.8804857738505786,1
0195-IESCP,0,0.12676056338028174,0.6666666666666667,0.09652665589660744,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3409943887757986,0.843591435735221,0
9574-BOSMD,0,0.9436619718309859,0.0711442786069652,0.18479113777982925,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.10137564201721105,0.8763316069586865,0
4580-TMHJU,0,0.5915492957746479,0.37711442786069654,0.28623355642741755,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.43425610838845746,0.8771812262167221,0
0970-ETWGE,0,0.0,0.709452736318408,0.00816408954534964,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.2599030577978605,0.8926505017900465,0
4908-XAXAY,1,0.676056338028169,0.7124378109452736,0.4925455804292638,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,0.5630136507562724,0.8792871033056325,1
8404-VLQFB,0,0.1971830985915493,0.06965174129353235,0.0433937225940457,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0.632546869983722,0.8637629718012689,0
1626-ERCMM,1,0.26760563380281693,0.7592039800995025,0.21703784906531276,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.36360467852405226,0.8753118004041188,1
0887-HJGAR,0,0.0,0.27313432835820906,0.0031040849296099515,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6099606387702483,0.8929657905881316,0
2391-IPLOP,0,0.6901408450704225,0.5114427860696518,0.395032310177706,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,0.47916617779138704,0.8782376982115182,0
5644-PDMZC,1,0.014084507042253558,0.7089552238805971,0.016466651280867745,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.26657798789741166,0.8947285066887197,1
3509-GWQGF,1,0.323943661971831,0.5149253731343284,0.197761366258943,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4463682962517753,0.8751877114271065,1
9576-ANLXO,0,0.02816901408450706,0.5104477611940299,0.023482575582737142,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4219789358441469,0.8977714933578079,0
2024-BASKD,0,0.0,0.5606965174129354,0.006438956842834076,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.3792499411624488,0.8927579947782192,0
5845-BZZIB,0,0.47887323943661975,0.018407960199005036,0.07344795753519501,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.4282198729545337,0.8739084453989124,0
1140-UKVZG,0,0.22535211267605634,0.06517412935323386,0.052671359335333484,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.6142146458395267,0.8670742362195366,0
4160-AMJTL,1,0.09859154929577468,0.013930348258706593,0.01678975305792757,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.7376266086715436,0.015966854400110142,1
5183-SNMJQ,0,0.12676056338028174,0.7646766169154229,0.09765751211631662,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,0.28488371838857474,0.843819866495005,0
8100-PNJMH,0,0.9436619718309859,0.7024875621890547,0.7055042695591969,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.6749038588036351,0.8800435733079853,0
7838-LAZFO,0,0.6197183098591549,0.6024875621890547,0.4129586891299331,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0.5022430239127926,0.8786279309304662,0
4464-JCOLN,0,0.014084507042253558,0.01592039800995032,0.001973228709900743,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.8049033620611894,0.8957852226165411,0
2085-JVGAD,0,0.5070422535211268,0.020895522388059695,0.07833487191322411,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.40579846383997353,0.8741842432255875,0
5650-VDUDS,0,0.042253521126760674,0.059701492537313494,0.008914147242095605,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.7502922439969846,0.9047689999699564,0
8095-WANWK,0,0.12676056338028174,0.26865671641791045,0.04729979229171474,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5688549791807687,0.8336477049062556,0
3030-ZKIWL,0,0.0,0.017910447761193993,0.00014424186475886502,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.8147263617335722,0.893150218357137,0
9565-FLVCG,0,0.9014084507042253,0.5104477611940299,0.5123874913454881,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,0.49682830002519696,0.8787609187435429,0
8755-OGKNA,0,0.7887323943661972,0.012437810945273686,0.1325640433879529,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.17463908666185907,0.8757537801139923,0
2800-VEQXM,0,0.02816901408450706,0.5621890547263682,0.025305792753288703,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.3831092170082113,0.8976113129587238,0
7538-GWHML,0,0.014084507042253558,0.5114427860696518,0.014579967689822282,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41999878728220685,0.8948660648528907,0
5533-RJFTJ,0,0.676056338028169,0.11890547263681595,0.16550888529886915,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.3117745630531655,0.8758786128433971,0
3859-CVCET,0,0.042253521126760674,0.272636815920398,0.019876528963766488,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5957653192431177,0.9035575551340536,0
0214-JHPFW,0,0.971830985915493,0.3935323383084577,0.4639395338102932,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.3906851625387059,0.8782750451708462,0
5642-MHDQT,0,0.732394366197183,0.01592039800995032,0.11777636741287792,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.22250307373162687,0.8755137418897049,0
3088-FVYWK,0,0.732394366197183,0.072636815920398,0.1520078467574429,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.2523034367037057,0.875838886754126,0
3276-HDUEG,0,0.0,0.5651741293532339,0.006490883914147261,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.3756575600578291,0.8927547592033244,0
9092-GDZKO,0,0.295774647887324,0.06567164179104479,0.054765751211631686,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.5632722140690923,0.8706086335610952,0
0823-HSCDJ,1,0.7183098591549295,0.3074626865671642,0.2921878606046619,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.3796630044186232,0.8771770225852855,1
3729-OWRVL,1,0.9014084507042253,0.9164179104477612,0.8339891530117702,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0.8345247185511822,0.8811738997406935,1
